E034,Festival,Chhath Puja,13/11/2026,East India,Coconuts,Medium,1
E034,Festival,Chhath Puja,13/11/2026,East India,Ghee,Medium,1
E034,Festival,Chhath Puja,13/11/2026,East India,Camphor,Medium,1
E034,Festival,Chhath Puja,13/11/2026,East India,Dry Fruits,Medium,1
E034,Festival,Chhath Puja,13/11/2026,East India,Cadbury Celebrations,Medium,1
E035,Event,Wedding Season (Winter),15/11/2026,All India,Nivea Body Lotion,High,1
E035,Event,Wedding Season (Winter),15/11/2026,All India,Vaseline,High,1
E035,Event,Wedding Season (Winter),15/11/2026,All India,Nescafé,High,1
E035,Event,Wedding Season (Winter),15/11/2026,All India,Taj Mahal Tea,High,1
E035,Event,Wedding Season (Winter),15/11/2026,All India,Quaker Oats,Medium,1
E035,Event,Wedding Season (Winter),15/11/2026,All India,Pond's Cold Cream,Medium,1
E035,Event,Wedding Season (Winter),15/11/2026,All India,Bournvita,Medium,1
E035,Event,Wedding Season (Winter),15/11/2026,All India,Chai Masala,High,1
E035,Event,Wedding Season (Winter),15/11/2026,All India,Room Heaters,Low,1
E035,Event,Wedding Season (Winter),15/11/2026,All India,Vicks VapoRub,High,1
E036,Event,Flu and Cold Season,01/12/2026,All India,Nivea Body Lotion,High,0
E036,Event,Flu and Cold Season,01/12/2026,All India,Vaseline,High,0
E036,Event,Flu and Cold Season,01/12/2026,All India,Nescafé,High,0
E036,Event,Flu and Cold Season,01/12/2026,All India,Taj Mahal Tea,High,0
E036,Event,Flu and Cold Season,01/12/2026,All India,Quaker Oats,Medium,0
E036,Event,Flu and Cold Season,01/12/2026,All India,Pond's Cold Cream,Medium,0
E036,Event,Flu and Cold Season,01/12/2026,All India,Bournvita,Medium,0
E036,Event,Flu and Cold Season,01/12/2026,All India,Chai Masala,High,0
E036,Event,Flu and Cold Season,01/12/2026,All India,Room Heaters,Low,0
E036,Event,Flu and Cold Season,01/12/2026,All India,Vicks VapoRub,High,0
E037,Event,Peak Winter,01/12/2026,All India,Nivea Body Lotion,High,0
E037,Event,Peak Winter,01/12/2026,All India,Vaseline,High,0
E037,Event,Peak Winter,01/12/2026,All India,Nescafé,High,0
E037,Event,Peak Winter,01/12/2026,All India,Taj Mahal Tea,High,0
E037,Event,Peak Winter,01/12/2026,All India,Quaker Oats,Medium,0
E037,Event,Peak Winter,01/12/2026,All India,Pond's Cold Cream,Medium,0
E037,Event,Peak Winter,01/12/2026,All India,Bournvita,Medium,0
E037,Event,Peak Winter,01/12/2026,All India,Chai Masala,High,0
E037,Event,Peak Winter,01/12/2026,All India,Room Heaters,Low,0
E037,Event,Peak Winter,01/12/2026,All India,Vicks VapoRub,High,0
E038,Event,Christmas Party Week,20/12/2026,All India,Coca-Cola,High,1
E038,Event,Christmas Party Week,20/12/2026,All India,Lay's,High,1
E038,Event,Christmas Party Week,20/12/2026,All India,Sprite,High,1
E038,Event,Christmas Party Week,20/12/2026,All India,Ice Cubes,High,1
E038,Event,Christmas Party Week,20/12/2026,All India,Frozen Pizza,High,1
E038,Event,Christmas Party Week,20/12/2026,All India,Doritos,Medium,1
E038,Event,Christmas Party Week,20/12/2026,All India,Party Poppers,Medium,1
E038,Event,Christmas Party Week,20/12/2026,All India,Paper Plates,High,1
E038,Event,Christmas Party Week,20/12/2026,All India,Disposable Glasses,High,1
E038,Event,Christmas Party Week,20/12/2026,All India,Tonic Water (Schweppes),Medium,1
E038,Event,Christmas Party Week,20/12/2026,All India,Hershey's Kisses,Medium,1
E039,Event,New Year Party Season,24/12/2026,All India,Coca-Cola,High,0
E039,Event,New Year Party Season,24/12/2026,All India,Lay's,High,0
E039,Event,New Year Party Season,24/12/2026,All India,Sprite,High,0
E039,Event,New Year Party Season,24/12/2026,All India,Ice Cubes,High,0
E039,Event,New Year Party Season,24/12/2026,All India,Frozen Pizza,High,0
E039,Event,New Year Party Season,24/12/2026,All India,Doritos,Medium,0
E039,Event,New Year Party Season,24/12/2026,All India,Party Poppers,Medium,0
E039,Event,New Year Party Season,24/12/2026,All India,Paper Plates,High,0
E039,Event,New Year Party Season,24/12/2026,All India,Disposable Glasses,High,0
E039,Event,New Year Party Season,24/12/2026,All India,Tonic Water (Schweppes),Medium,0
E039,Event,New Year Party Season,24/12/2026,All India,Hershey's Kisses,Medium,0
E040,Festival,Christmas,25/12/2026,All India,Plum Cake,High,1
E040,Festival,Christmas,25/12/2026,All India,Christmas Tree,High,1
E040,Festival,Christmas,25/12/2026,All India,Ornaments,High,1
E040,Festival,Christmas,25/12/2026,All India,Decorative Lights,High,1
E040,Festival,Christmas,25/12/2026,All India,Chocolates,Medium,1
E040,Festival,Christmas,25/12/2026,All India,Wine Glasses,Medium,1
E040,Festival,Christmas,25/12/2026,All India,Candies,Medium,1
E040,Festival,Christmas,25/12/2026,All India,Party Hats,Low,1
E040,Festival,Christmas,25/12/2026,All India,Cookies,High,1
E040,Festival,Christmas,25/12/2026,All India,Candles,Medium,1
E041,Festival,New Year's Day,01/01/2027,All India,Sweets,High,1
E041,Festival,New Year's Day,01/01/2027,All India,Pooja Items,High,1
E041,Festival,New Year's Day,01/01/2027,All India,Incense Sticks,Medium,1
E041,Festival,New Year's Day,01/01/2027,All India,Flowers,High,1
E041,Festival,New Year's Day,01/01/2027,All India,Fresh Fruits,Medium,1
E041,Festival,New Year's Day,01/01/2027,All India,Coconuts,Medium,1
E041,Festival,New Year's Day,01/01/2027,All India,Ghee,Medium,1
E041,Festival,New Year's Day,01/01/2027,All India,Camphor,Medium,1
E041,Festival,New Year's Day,01/01/2027,All India,Dry Fruits,Medium,1
E041,Festival,New Year's Day,01/01/2027,All India,Cadbury Celebrations,Medium,1
E042,Event,New Year Resolution/Fitness Season,01/01/2027,All India,Coca-Cola,High,1
E042,Event,New Year Resolution/Fitness Season,01/01/2027,All India,Lay's,High,1
E042,Event,New Year Resolution/Fitness Season,01/01/2027,All India,Sprite,High,1
E042,Event,New Year Resolution/Fitness Season,01/01/2027,All India,Ice Cubes,High,1
E042,Event,New Year Resolution/Fitness Season,01/01/2027,All India,Frozen Pizza,High,1
E042,Event,New Year Resolution/Fitness Season,01/01/2027,All India,Doritos,Medium,1
E042,Event,New Year Resolution/Fitness Season,01/01/2027,All India,Party Poppers,Medium,1
E042,Event,New Year Resolution/Fitness Season,01/01/2027,All India,Paper Plates,High,1
E042,Event,New Year Resolution/Fitness Season,01/01/2027,All India,Disposable Glasses,High,1
E042,Event,New Year Resolution/Fitness Season,01/01/2027,All India,Tonic Water (Schweppes),Medium,1
E042,Event,New Year Resolution/Fitness Season,01/01/2027,All India,Hershey's Kisses,Medium,1
E043,Event,Weight Loss Season,01/01/2027,All India,Quaker Oats,High,1
E043,Event,Weight Loss Season,01/01/2027,All India,MuscleBlaze Whey,High,1
E043,Event,Weight Loss Season,01/01/2027,All India,Alpino Peanut Butter,High,1
E043,Event,Weight Loss Season,01/01/2027,All India,Yogabar,Medium,1
E043,Event,Weight Loss Season,01/01/2027,All India,Lipton Green Tea,High,1
E043,Event,Weight Loss Season,01/01/2027,All India,Eggs,High,1
E043,Event,Weight Loss Season,01/01/2027,All India,Chicken Breast,High,1
E043,Event,Weight Loss Season,01/01/2027,All India,Almonds,Medium,1
E043,Event,Weight Loss Season,01/01/2027,All India,Epigamia Greek Yogurt,Medium,1
E043,Event,Weight Loss Season,01/01/2027,All India,Gatorade,High,1
E043,Event,Weight Loss Season,01/01/2027,All India,Enerzal,Medium,1
E044,Event,Gym Membership Peak,01/01/2027,All India,Quaker Oats,High,1
E044,Event,Gym Membership Peak,01/01/2027,All India,MuscleBlaze Whey,High,1
E044,Event,Gym Membership Peak,01/01/2027,All India,Alpino Peanut Butter,High,1
E044,Event,Gym Membership Peak,01/01/2027,All India,Yogabar,Medium,1
E044,Event,Gym Membership Peak,01/01/2027,All India,Lipton Green Tea,High,1
E044,Event,Gym Membership Peak,01/01/2027,All India,Eggs,High,1
E044,Event,Gym Membership Peak,01/01/2027,All India,Chicken Breast,High,1
E044,Event,Gym Membership Peak,01/01/2027,All India,Almonds,Medium,1
E044,Event,Gym Membership Peak,01/01/2027,All India,Epigamia Greek Yogurt,Medium,1
E044,Event,Gym Membership Peak,01/01/2027,All India,Gatorade,High,1
E044,Event,Gym Membership Peak,01/01/2027,All India,Enerzal,Medium,1
E045,Event,Tax Saving Season,01/01/2027,All India,Coca-Cola,Medium,1
E045,Event,Tax Saving Season,01/01/2027,All India,Lay's,Medium,1
E045,Event,Tax Saving Season,01/01/2027,All India,Maggi,Medium,1
E045,Event,Tax Saving Season,01/01/2027,All India,Red Bull,Low,1
E045,Event,Tax Saving Season,01/01/2027,All India,Amul Ice Cream,Medium,1
E045,Event,Tax Saving Season,01/01/2027,All India,Cadbury Dairy Milk,Medium,1
E045,Event,Tax Saving Season,01/01/2027,All India,Nescafé,Low,1
E045,Event,Tax Saving Season,01/01/2027,All India,Frozen Pizza,Low,1
E045,Event,Tax Saving Season,01/01/2027,All India,Electral ORS,Low,1
E045,Event,Tax Saving Season,01/01/2027,All India,Dettol Handwash,Low,1
E046,Event,Baby Care Vaccination Drive Season,01/01/2027,All India,Pampers,High,1
E046,Event,Baby Care Vaccination Drive Season,01/01/2027,All India,Huggies,High,1
E046,Event,Baby Care Vaccination Drive Season,01/01/2027,All India,Johnson's Baby Wipes,High,1
E046,Event,Baby Care Vaccination Drive Season,01/01/2027,All India,Sebamed Baby Wash,Medium,1
E046,Event,Baby Care Vaccination Drive Season,01/01/2027,All India,Cerelac,High,1
E046,Event,Baby Care Vaccination Drive Season,01/01/2027,All India,Mamaearth Baby Lotion,Medium,1
E046,Event,Baby Care Vaccination Drive Season,01/01/2027,All India,Thermometer,High,1
E046,Event,Baby Care Vaccination Drive Season,01/01/2027,All India,Dettol,Medium,1
E046,Event,Baby Care Vaccination Drive Season,01/01/2027,All India,Baby Powder,Medium,1
E046,Event,Baby Care Vaccination Drive Season,01/01/2027,All India,Cotton Rolls,Medium,1
E047,Event,Back to Office After Holidays,02/01/2027,All India,Surf Excel,High,1
E047,Event,Back to Office After Holidays,02/01/2027,All India,Harpic,High,1
E047,Event,Back to Office After Holidays,02/01/2027,All India,Lizol,High,1
E047,Event,Back to Office After Holidays,02/01/2027,All India,Scotch Brite,High,1
E047,Event,Back to Office After Holidays,02/01/2027,All India,Dettol Soap,High,1
E047,Event,Back to Office After Holidays,02/01/2027,All India,Colgate,High,1
E047,Event,Back to Office After Holidays,02/01/2027,All India,Godrej Aer,Medium,1
E047,Event,Back to Office After Holidays,02/01/2027,All India,Garbage Bags,High,1
E047,Event,Back to Office After Holidays,02/01/2027,All India,Maggi,High,1
E047,Event,Back to Office After Holidays,02/01/2027,All India,Paper Boat Juices,Medium,1
E048,Festival,Lohri,13/01/2027,North India,Peanuts,High,0
E048,Festival,Lohri,13/01/2027,North India,Jaggery,High,0
E048,Festival,Lohri,13/01/2027,North India,Popcorn,High,0
E048,Festival,Lohri,13/01/2027,North India,Sesame Sweets (Til Ladoo),High,0
E048,Festival,Lohri,13/01/2027,North India,Kites,High,0
E048,Festival,Lohri,13/01/2027,North India,Thread (Manja),High,0
E048,Festival,Lohri,13/01/2027,North India,Rewari,High,0
E048,Festival,Lohri,13/01/2027,North India,Gajak,High,0
E048,Festival,Lohri,13/01/2027,North India,Rice,High,0
E048,Festival,Lohri,13/01/2027,North India,Sugar Cane,High,0
E049,Festival,Makar Sankranti,14/01/2027,All India,Peanuts,High,0
E049,Festival,Makar Sankranti,14/01/2027,All India,Jaggery,High,0
E049,Festival,Makar Sankranti,14/01/2027,All India,Popcorn,High,0
E049,Festival,Makar Sankranti,14/01/2027,All India,Sesame Sweets (Til Ladoo),High,0
E049,Festival,Makar Sankranti,14/01/2027,All India,Kites,High,0
E049,Festival,Makar Sankranti,14/01/2027,All India,Thread (Manja),High,0
E049,Festival,Makar Sankranti,14/01/2027,All India,Rewari,High,0
E049,Festival,Makar Sankranti,14/01/2027,All India,Gajak,High,0
E049,Festival,Makar Sankranti,14/01/2027,All India,Rice,High,0
E049,Festival,Makar Sankranti,14/01/2027,All India,Sugar Cane,High,0
E050,Festival,Pongal,14/01/2027,South India,Peanuts,High,0
E050,Festival,Pongal,14/01/2027,South India,Jaggery,High,0
E050,Festival,Pongal,14/01/2027,South India,Popcorn,High,0
E050,Festival,Pongal,14/01/2027,South India,Sesame Sweets (Til Ladoo),High,0
E050,Festival,Pongal,14/01/2027,South India,Kites,High,0
E050,Festival,Pongal,14/01/2027,South India,Thread (Manja),High,0
E050,Festival,Pongal,14/01/2027,South India,Rewari,High,0
E050,Festival,Pongal,14/01/2027,South India,Gajak,High,0
E050,Festival,Pongal,14/01/2027,South India,Rice,High,0
E050,Festival,Pongal,14/01/2027,South India,Sugar Cane,High,0
E051,Event,Corporate Appraisal Season,15/01/2027,Metro Cities,Coca-Cola,Medium,1
E051,Event,Corporate Appraisal Season,15/01/2027,Metro Cities,Lay's,Medium,1
E051,Event,Corporate Appraisal Season,15/01/2027,Metro Cities,Maggi,Medium,1
E051,Event,Corporate Appraisal Season,15/01/2027,Metro Cities,Red Bull,Low,1
E051,Event,Corporate Appraisal Season,15/01/2027,Metro Cities,Amul Ice Cream,Medium,1
E051,Event,Corporate Appraisal Season,15/01/2027,Metro Cities,Cadbury Dairy Milk,Medium,1
E051,Event,Corporate Appraisal Season,15/01/2027,Metro Cities,Nescafé,Low,1
E051,Event,Corporate Appraisal Season,15/01/2027,Metro Cities,Frozen Pizza,Low,1
E051,Event,Corporate Appraisal Season,15/01/2027,Metro Cities,Electral ORS,Low,1
E051,Event,Corporate Appraisal Season,15/01/2027,Metro Cities,Dettol Handwash,Low,1
E052,Event,Exam Preparation Season (Boards/JEE/NEET),15/01/2027,All India,Nescafé,High,1
E052,Event,Exam Preparation Season (Boards/JEE/NEET),15/01/2027,All India,Maggi,High,1
E052,Event,Exam Preparation Season (Boards/JEE/NEET),15/01/2027,All India,Classmate Notebooks,High,1
E052,Event,Exam Preparation Season (Boards/JEE/NEET),15/01/2027,All India,Red Bull,High,1
E052,Event,Exam Preparation Season (Boards/JEE/NEET),15/01/2027,All India,Oreo,Medium,1
E052,Event,Exam Preparation Season (Boards/JEE/NEET),15/01/2027,All India,Reynolds Pens,High,1
E052,Event,Exam Preparation Season (Boards/JEE/NEET),15/01/2027,All India,Good Day,Medium,1
E052,Event,Exam Preparation Season (Boards/JEE/NEET),15/01/2027,All India,Bru,Medium,1
E052,Event,Exam Preparation Season (Boards/JEE/NEET),15/01/2027,All India,Highlighters,Medium,1
E052,Event,Exam Preparation Season (Boards/JEE/NEET),15/01/2027,All India,Milton Water Bottles,Medium,1
E052,Event,Exam Preparation Season (Boards/JEE/NEET),15/01/2027,All India,Monster Energy,Low,1
E053,Event,Marathon/Running Season,15/01/2027,All India,Quaker Oats,High,1
E053,Event,Marathon/Running Season,15/01/2027,All India,MuscleBlaze Whey,High,1
E053,Event,Marathon/Running Season,15/01/2027,All India,Alpino Peanut Butter,High,1
E053,Event,Marathon/Running Season,15/01/2027,All India,Yogabar,Medium,1
E053,Event,Marathon/Running Season,15/01/2027,All India,Lipton Green Tea,High,1
E053,Event,Marathon/Running Season,15/01/2027,All India,Eggs,High,1
E053,Event,Marathon/Running Season,15/01/2027,All India,Chicken Breast,High,1
E053,Event,Marathon/Running Season,15/01/2027,All India,Almonds,Medium,1
E053,Event,Marathon/Running Season,15/01/2027,All India,Epigamia Greek Yogurt,Medium,1
E053,Event,Marathon/Running Season,15/01/2027,All India,Gatorade,High,1
E053,Event,Marathon/Running Season,15/01/2027,All India,Enerzal,Medium,1
E054,Event,Bonus/Payout Season,31/01/2027,All India,Coca-Cola,Medium,1
E054,Event,Bonus/Payout Season,31/01/2027,All India,Lay's,Medium,1
E054,Event,Bonus/Payout Season,31/01/2027,All India,Maggi,Medium,1
E054,Event,Bonus/Payout Season,31/01/2027,All India,Red Bull,Low,1
E054,Event,Bonus/Payout Season,31/01/2027,All India,Amul Ice Cream,Medium,1
E054,Event,Bonus/Payout Season,31/01/2027,All India,Cadbury Dairy Milk,Medium,1
E054,Event,Bonus/Payout Season,31/01/2027,All India,Nescafé,Low,1
E054,Event,Bonus/Payout Season,31/01/2027,All India,Frozen Pizza,Low,1
E054,Event,Bonus/Payout Season,31/01/2027,All India,Electral ORS,Low,1
E054,Event,Bonus/Payout Season,31/01/2027,All India,Dettol Handwash,Low,1
E055,Event,Competitive Exam Season,01/02/2027,All India,Nescafé,High,0
E055,Event,Competitive Exam Season,01/02/2027,All India,Maggi,High,0
E055,Event,Competitive Exam Season,01/02/2027,All India,Classmate Notebooks,High,0
E055,Event,Competitive Exam Season,01/02/2027,All India,Red Bull,High,0
E055,Event,Competitive Exam Season,01/02/2027,All India,Oreo,Medium,0
E055,Event,Competitive Exam Season,01/02/2027,All India,Reynolds Pens,High,0
E055,Event,Competitive Exam Season,01/02/2027,All India,Good Day,Medium,0
E055,Event,Competitive Exam Season,01/02/2027,All India,Bru,Medium,0
E055,Event,Competitive Exam Season,01/02/2027,All India,Highlighters,Medium,0
E055,Event,Competitive Exam Season,01/02/2027,All India,Milton Water Bottles,Medium,0
E055,Event,Competitive Exam Season,01/02/2027,All India,Monster Energy,Low,0
E056,Festival,Vasant Panchami,11/02/2027,North India,Sweets,High,0
E056,Festival,Vasant Panchami,11/02/2027,North India,Pooja Items,High,0
E056,Festival,Vasant Panchami,11/02/2027,North India,Incense Sticks,Medium,0
E056,Festival,Vasant Panchami,11/02/2027,North India,Flowers,High,0
E056,Festival,Vasant Panchami,11/02/2027,North India,Fresh Fruits,Medium,0
E056,Festival,Vasant Panchami,11/02/2027,North India,Coconuts,Medium,0
E056,Festival,Vasant Panchami,11/02/2027,North India,Ghee,Medium,0
E056,Festival,Vasant Panchami,11/02/2027,North India,Camphor,Medium,0
E056,Festival,Vasant Panchami,11/02/2027,North India,Dry Fruits,Medium,0
E056,Festival,Vasant Panchami,11/02/2027,North India,Cadbury Celebrations,Medium,0
E057,Event,Valentine's Day,14/02/2027,All India,Coca-Cola,Medium,1
E057,Event,Valentine's Day,14/02/2027,All India,Lay's,Medium,1
E057,Event,Valentine's Day,14/02/2027,All India,Maggi,Medium,1
E057,Event,Valentine's Day,14/02/2027,All India,Red Bull,Low,1
E057,Event,Valentine's Day,14/02/2027,All India,Amul Ice Cream,Medium,1
E057,Event,Valentine's Day,14/02/2027,All India,Cadbury Dairy Milk,Medium,1
E057,Event,Valentine's Day,14/02/2027,All India,Nescafé,Low,1
E057,Event,Valentine's Day,14/02/2027,All India,Frozen Pizza,Low,1
E057,Event,Valentine's Day,14/02/2027,All India,Electral ORS,Low,1
E057,Event,Valentine's Day,14/02/2027,All India,Dettol Handwash,Low,1
E058,Event,Board Examination Season,15/02/2027,All India,Nescafé,High,0
E058,Event,Board Examination Season,15/02/2027,All India,Maggi,High,0
E058,Event,Board Examination Season,15/02/2027,All India,Classmate Notebooks,High,0
E058,Event,Board Examination Season,15/02/2027,All India,Red Bull,High,0
E058,Event,Board Examination Season,15/02/2027,All India,Oreo,Medium,0
E058,Event,Board Examination Season,15/02/2027,All India,Reynolds Pens,High,0
E058,Event,Board Examination Season,15/02/2027,All India,Good Day,Medium,0
E058,Event,Board Examination Season,15/02/2027,All India,Bru,Medium,0
E058,Event,Board Examination Season,15/02/2027,All India,Highlighters,Medium,0
E058,Event,Board Examination Season,15/02/2027,All India,Milton Water Bottles,Medium,0
E058,Event,Board Examination Season,15/02/2027,All India,Monster Energy,Low,0
E059,Event,IPL Auction Buzz,15/02/2027,Metro Cities,Lay's,High,0
E059,Event,IPL Auction Buzz,15/02/2027,Metro Cities,Coca-Cola,High,0
E059,Event,IPL Auction Buzz,15/02/2027,Metro Cities,Red Bull,High,0
E059,Event,IPL Auction Buzz,15/02/2027,Metro Cities,Doritos,High,0
E059,Event,IPL Auction Buzz,15/02/2027,Metro Cities,Frozen Pizza,High,0
E059,Event,IPL Auction Buzz,15/02/2027,Metro Cities,Popcorn,High,0
E059,Event,IPL Auction Buzz,15/02/2027,Metro Cities,Thums Up,Medium,0
E059,Event,IPL Auction Buzz,15/02/2027,Metro Cities,McCain Smiles,Medium,0
E059,Event,IPL Auction Buzz,15/02/2027,Metro Cities,Amul Ice Cream,Medium,0
E059,Event,IPL Auction Buzz,15/02/2027,Metro Cities,Kurkure,Medium,0
E059,Event,IPL Auction Buzz,15/02/2027,Metro Cities,Sprite,Medium,0
E059,Event,IPL Auction Buzz,15/02/2027,Metro Cities,Bikaneri Bhujia,Low,0
E060,Event,India vs Pakistan Cricket Match Windows,20/02/2027,All India,Lay's,High,1
E060,Event,India vs Pakistan Cricket Match Windows,20/02/2027,All India,Coca-Cola,High,1
E060,Event,India vs Pakistan Cricket Match Windows,20/02/2027,All India,Red Bull,High,1
E060,Event,India vs Pakistan Cricket Match Windows,20/02/2027,All India,Doritos,High,1
E060,Event,India vs Pakistan Cricket Match Windows,20/02/2027,All India,Frozen Pizza,High,1
E060,Event,India vs Pakistan Cricket Match Windows,20/02/2027,All India,Popcorn,High,1
E060,Event,India vs Pakistan Cricket Match Windows,20/02/2027,All India,Thums Up,Medium,1
E060,Event,India vs Pakistan Cricket Match Windows,20/02/2027,All India,McCain Smiles,Medium,1
E060,Event,India vs Pakistan Cricket Match Windows,20/02/2027,All India,Amul Ice Cream,Medium,1
E060,Event,India vs Pakistan Cricket Match Windows,20/02/2027,All India,Kurkure,Medium,1
E060,Event,India vs Pakistan Cricket Match Windows,20/02/2027,All India,Sprite,Medium,1
E060,Event,India vs Pakistan Cricket Match Windows,20/02/2027,All India,Bikaneri Bhujia,Low,1
E061,Event,ICC Tournament Windows,20/02/2027,All India,Coca-Cola,Medium,1
E061,Event,ICC Tournament Windows,20/02/2027,All India,Lay's,Medium,1
E061,Event,ICC Tournament Windows,20/02/2027,All India,Maggi,Medium,1
E061,Event,ICC Tournament Windows,20/02/2027,All India,Red Bull,Low,1
E061,Event,ICC Tournament Windows,20/02/2027,All India,Amul Ice Cream,Medium,1
E061,Event,ICC Tournament Windows,20/02/2027,All India,Cadbury Dairy Milk,Medium,1
E061,Event,ICC Tournament Windows,20/02/2027,All India,Nescafé,Low,1
E061,Event,ICC Tournament Windows,20/02/2027,All India,Frozen Pizza,Low,1
E061,Event,ICC Tournament Windows,20/02/2027,All India,Electral ORS,Low,1
E061,Event,ICC Tournament Windows,20/02/2027,All India,Dettol Handwash,Low,1
E062,Festival,Maha Shivaratri,06/03/2027,All India,Milk,High,1
E062,Festival,Maha Shivaratri,06/03/2027,All India,Bel Patra,High,1
E062,Festival,Maha Shivaratri,06/03/2027,All India,Fresh Fruits,Medium,1
E062,Festival,Maha Shivaratri,06/03/2027,All India,Sweets,Medium,1
E062,Festival,Maha Shivaratri,06/03/2027,All India,Incense Sticks,Medium,1
E062,Festival,Maha Shivaratri,06/03/2027,All India,Coconuts,High,1
E062,Festival,Maha Shivaratri,06/03/2027,All India,Fasting Food (Sabudana),High,1
E062,Festival,Maha Shivaratri,06/03/2027,All India,Camphor,High,1
E062,Festival,Maha Shivaratri,06/03/2027,All India,Honey,Medium,1
E062,Festival,Maha Shivaratri,06/03/2027,All India,Ghee,Medium,1
E062,Festival,Maha Shivaratri,06/03/2027,All India,Dhatura,Medium,1
E063,Festival,Eid al-Fitr,10/03/2027,All India,Dates,High,0
E063,Festival,Eid al-Fitr,10/03/2027,All India,Vermicelli (Sewai),High,0
E063,Festival,Eid al-Fitr,10/03/2027,All India,Sugar,High,0
E063,Festival,Eid al-Fitr,10/03/2027,All India,Dry Fruits,High,0
E063,Festival,Eid al-Fitr,10/03/2027,All India,Milk,High,0
E063,Festival,Eid al-Fitr,10/03/2027,All India,Ghee,Medium,0
E063,Festival,Eid al-Fitr,10/03/2027,All India,Sweets,Medium,0
E063,Festival,Eid al-Fitr,10/03/2027,All India,Attar (Perfume),Medium,0
E063,Festival,Eid al-Fitr,10/03/2027,All India,Rose Water,Medium,0
E063,Festival,Eid al-Fitr,10/03/2027,All India,Gift Envelopes (Eidi),High,0
E064,Event,Summer Begins,15/03/2027,All India,Electral ORS,High,0
E064,Event,Summer Begins,15/03/2027,All India,Glucon-D,High,0
E064,Event,Summer Begins,15/03/2027,All India,Frooti,High,0
E064,Event,Summer Begins,15/03/2027,All India,Amul Ice Cream,High,0
E064,Event,Summer Begins,15/03/2027,All India,Tender Coconut Water,High,0
E064,Event,Summer Begins,15/03/2027,All India,Kinley Soda,Medium,0
E064,Event,Summer Begins,15/03/2027,All India,Paper Boat Aamras,Medium,0
E064,Event,Summer Begins,15/03/2027,All India,Rooh Afza,High,0
E064,Event,Summer Begins,15/03/2027,All India,Watermelon,High,0
E064,Event,Summer Begins,15/03/2027,All India,Alphonso Mangoes,High,0
E064,Event,Summer Begins,15/03/2027,All India,Sprite,Medium,0
E064,Event,Summer Begins,15/03/2027,All India,Gatorade,Low,0
E065,Event,IPL Season Begins,20/03/2027,Metro Cities,Lay's,High,1
E065,Event,IPL Season Begins,20/03/2027,Metro Cities,Coca-Cola,High,1
E065,Event,IPL Season Begins,20/03/2027,Metro Cities,Red Bull,High,1
E065,Event,IPL Season Begins,20/03/2027,Metro Cities,Doritos,High,1
E065,Event,IPL Season Begins,20/03/2027,Metro Cities,Frozen Pizza,High,1
E065,Event,IPL Season Begins,20/03/2027,Metro Cities,Popcorn,High,1
E065,Event,IPL Season Begins,20/03/2027,Metro Cities,Thums Up,Medium,1
E065,Event,IPL Season Begins,20/03/2027,Metro Cities,McCain Smiles,Medium,1
E065,Event,IPL Season Begins,20/03/2027,Metro Cities,Amul Ice Cream,Medium,1
E065,Event,IPL Season Begins,20/03/2027,Metro Cities,Kurkure,Medium,1
E065,Event,IPL Season Begins,20/03/2027,Metro Cities,Sprite,Medium,1
E065,Event,IPL Season Begins,20/03/2027,Metro Cities,Bikaneri Bhujia,Low,1
E066,Festival,Holi,23/03/2027,All India,Gulal,High,0
E066,Festival,Holi,23/03/2027,All India,Water Balloons,High,0
E066,Festival,Holi,23/03/2027,All India,Gujiya,High,0
E066,Festival,Holi,23/03/2027,All India,Haldiram's Namkeen,Medium,0
E066,Festival,Holi,23/03/2027,All India,Water Guns (Pichkari),High,0
E066,Festival,Holi,23/03/2027,All India,Sweets,Medium,0
E066,Festival,Holi,23/03/2027,All India,Thandai Mix,High,0
E066,Festival,Holi,23/03/2027,All India,Skin Safe Colors,High,0
E066,Festival,Holi,23/03/2027,All India,Coconut Oil,Medium,0
E066,Festival,Holi,23/03/2027,All India,White T-shirts,Low,0
E066,Festival,Holi,23/03/2027,All India,Frooti,Medium,0
E067,Event,IPL Weekend Double-Headers,01/04/2027,Metro Cities,Lay's,High,0
E067,Event,IPL Weekend Double-Headers,01/04/2027,Metro Cities,Coca-Cola,High,0
E067,Event,IPL Weekend Double-Headers,01/04/2027,Metro Cities,Red Bull,High,0
E067,Event,IPL Weekend Double-Headers,01/04/2027,Metro Cities,Doritos,High,0
E067,Event,IPL Weekend Double-Headers,01/04/2027,Metro Cities,Frozen Pizza,High,0
E067,Event,IPL Weekend Double-Headers,01/04/2027,Metro Cities,Popcorn,High,0
E067,Event,IPL Weekend Double-Headers,01/04/2027,Metro Cities,Thums Up,Medium,0
E067,Event,IPL Weekend Double-Headers,01/04/2027,Metro Cities,McCain Smiles,Medium,0
E067,Event,IPL Weekend Double-Headers,01/04/2027,Metro Cities,Amul Ice Cream,Medium,0
E067,Event,IPL Weekend Double-Headers,01/04/2027,Metro Cities,Kurkure,Medium,0
E067,Event,IPL Weekend Double-Headers,01/04/2027,Metro Cities,Sprite,Medium,0
E067,Event,IPL Weekend Double-Headers,01/04/2027,Metro Cities,Bikaneri Bhujia,Low,0
E068,Event,Peak Summer Heat,01/04/2027,All India,Electral ORS,High,0
